Age,OVA,POT,Release Clause,Best Position,Club,Value,Attacking,Defending,Goalkeeping
21,53,66,228000.0,CDM,FC Sion,220000.0,218,140,47
20,53,64,165000.0,ST,TSV 1860 München,210000.0,227,53,66
21,53,65,210000.0,CAM,Cardiff City,230000.0,214,139,38
18,53,73,259000.0,CDM,UTA Arad,250000.0,195,155,52
18,53,72,333000.0,CAM,HJK Helsinki,240000.0,226,126,62
19,53,70,303000.0,CB,Brentford,230000.0,165,172,42
21,53,68,225000.0,CB,Adelaide United,220000.0,201,148,34
19,53,63,189000.0,ST,Bournemouth,200000.0,237,57,56
17,53,72,261000.0,CB,Peterborough United,220000.0,182,156,43
19,53,65,165000.0,ST,1. FC Saarbrücken,220000.0,232,57,43
22,53,61,158000.0,CAM,St. Patrick's Athletic,210000.0,224,101,51
19,53,70,272000.0,GK,Coventry City,210000.0,62,40,262
19,53,68,244000.0,RM,Aalborg BK,220000.0,222,128,48
21,53,64,176000.0,RM,Crawley Town,200000.0,227,134,51
19,53,65,116000.0,GK,Wellington Phoenix,190000.0,64,29,251
18,53,66,206000.0,LM,Mjøndalen IF,220000.0,240,83,42
18,53,70,237000.0,RM,Warta Poznań,240000.0,227,90,50
20,53,65,195000.0,CAM,Livingston FC,220000.0,222,129,56
19,53,70,263000.0,CAM,América de Cali,240000.0,216,112,44
18,53,67,225000.0,ST,Mjøndalen IF,220000.0,214,46,52
20,53,65,155000.0,CB,FC Hermannstadt,210000.0,172,161,45
25,53,56,93000.0,RM,IFK Norrköping,120000.0,234,68,50
17,53,79,300000.0,CB,FC Basel 1893,350000.0,161,157,46
17,53,73,300000.0,LM,DC United,250000.0,221,47,46
20,53,63,144000.0,GK,Tigres U.A.N.L.,180000.0,63,35,262
20,53,67,244000.0,LM,Hammarby IF,230000.0,230,68,57
20,53,68,243000.0,CB,Atlético Nacional,210000.0,167,163,53
21,53,66,278000.0,CB,Derby County,220000.0,158,173,44
23,53,60,140000.0,ST,Chongqing Dangdai Lifan FC SWM Team,190000.0,243,49,48
22,53,61,156000.0,CB,Cheltenham Town,200000.0,173,156,57
18,53,68,303000.0,CDM,Bristol City,220000.0,220,164,58
21,53,66,261000.0,CB,Grenoble Foot 38,220000.0,146,176,50
19,53,67,361000.0,CM,El Nacional,220000.0,235,114,42
17,53,68,234000.0,CB,Los Angeles FC,200000.0,174,157,49
19,53,69,361000.0,ST,Liverpool Fútbol Club,240000.0,230,47,47
26,53,58,104000.0,GK,Al Fateh,110000.0,75,51,251
18,53,71,238000.0,GK,Dundee United,210000.0,65,32,274
21,53,62,212000.0,LM,Centro Atlético Fénix,210000.0,219,119,60
26,53,58,98000.0,GK,Dalian YiFang FC,110000.0,91,49,260
17,53,69,238000.0,GK,Lincoln City,210000.0,74,38,265
18,53,74,319000.0,RM,Servette FC,300000.0,219,142,50
21,53,64,195000.0,ST,Barrow,210000.0,216,36,59
18,53,71,261000.0,CB,Colchester United,220000.0,179,161,51
19,53,67,255000.0,CB,Toronto FC,210000.0,157,161,49
17,53,73,336000.0,CAM,Toulouse Football Club,250000.0,219,134,32
20,53,64,175000.0,ST,Bohemian FC,210000.0,217,46,47
19,53,70,244000.0,CAM,Strømsgodset IF,240000.0,224,125,54
18,53,67,234000.0,CB,Philadelphia Union,210000.0,196,150,58
19,53,66,209000.0,GK,Mazatlán FC,190000.0,58,29,263
18,53,68,261000.0,RB,Bradford City,210000.0,185,151,47
18,53,66,169000.0,GK,Gangwon FC,190000.0,86,42,264
21,53,61,140000.0,LM,Shanghai Greenland Shenhua FC,200000.0,219,146,43
20,53,60,140000.0,ST,CD Huachipato,190000.0,230,57,47
18,53,70,198000.0,GK,Górnik Zabrze,210000.0,51,33,264
19,53,67,245000.0,GK,VfL Bochum 1848,190000.0,56,37,266
20,53,64,144000.0,CB,Universidad Católica,190000.0,190,160,48
19,53,69,225000.0,LM,Randers FC,230000.0,242,146,50
19,53,71,276000.0,ST,FC Basel 1893,240000.0,227,55,61
23,53,62,156000.0,CB,Barrow,190000.0,183,154,55
21,53,62,140000.0,RM,Śląsk Wrocław,210000.0,230,111,62
20,53,66,187000.0,GK,SV Wehen Wiesbaden,200000.0,60,29,267
19,53,66,261000.0,RM,Charlton Athletic,220000.0,238,139,47
19,53,70,276000.0,CAM,Sporting Kansas City,240000.0,224,135,58
26,53,58,80000.0,GK,Pohang Steelers,110000.0,80,36,263
22,53,65,180000.0,GK,SPAL,200000.0,49,49,279
17,53,77,303000.0,GK,Burton Albion,275000.0,63,31,265
17,53,78,293000.0,CAM,Viking FK,300000.0,229,101,41
19,53,68,285000.0,CDM,Exeter City,210000.0,225,155,38
17,53,68,206000.0,CB,IFK Göteborg,200000.0,175,162,47
23,53,62,147000.0,GK,Swansea City,180000.0,62,33,271
18,53,71,261000.0,RB,Plymouth Argyle,230000.0,198,149,58
17,53,76,325000.0,ST,FC Dallas,300000.0,225,49,54
17,53,71,237000.0,CAM,Pogoń Szczecin,240000.0,232,48,48
18,53,73,282000.0,LM,Pogoń Szczecin,250000.0,232,75,46
18,53,67,206000.0,CB,Nagoya Grampus,200000.0,179,156,36
17,53,68,206000.0,CB,Djurgårdens IF,200000.0,154,170,55
22,53,63,185000.0,ST,Al Taawoun,210000.0,218,40,52
21,53,63,171000.0,CDM,Al Ittihad,200000.0,212,139,36
19,53,67,283000.0,ST,Shamrock Rovers,220000.0,218,49,48
20,53,69,309000.0,CAM,Exeter City,240000.0,219,106,54
26,53,54,0.0,LM,No Club,0.0,220,58,46
19,53,70,361000.0,ST,Club Blooming,240000.0,228,46,37
17,53,72,217000.0,CB,Cracovia,220000.0,167,162,53
21,53,65,135000.0,GK,Malmö FF,200000.0,52,50,268
19,53,73,358000.0,CAM,Aberdeen,250000.0,232,150,55
19,53,69,328000.0,RM,Brentford,240000.0,239,86,47
23,53,63,132000.0,GK,Nashville SC,180000.0,60,31,273
18,53,68,261000.0,LB,Oxford United,210000.0,159,150,49
19,53,73,319000.0,RM,FC Ingolstadt 04,250000.0,216,66,54
19,53,73,248000.0,GK,FK Bodø/Glimt,230000.0,66,30,266
22,53,62,149000.0,RM,Nashville SC,210000.0,227,121,46
18,53,75,377000.0,RM,Middlesbrough,300000.0,243,126,63
18,53,68,225000.0,CAM,Urawa Red Diamonds,220000.0,248,107,50
17,53,74,306000.0,LB,FC Würzburger Kickers,275000.0,164,153,47
19,53,69,0.0,CB,St. Mirren,230000.0,194,152,41
20,53,69,261000.0,GK,Crawley Town,220000.0,53,34,273
20,53,66,261000.0,RM,Exeter City,230000.0,226,78,52
22,53,63,131000.0,CDM,Kristiansund BK,200000.0,200,154,51
21,53,66,239000.0,CM,Cork City,230000.0,211,154,51
23,53,62,0.0,CB,Henan Jianye FC,190000.0,147,160,56
19,53,70,225000.0,RB,Aarhus GF,230000.0,175,153,50
25,53,56,130000.0,ST,Shijiazhuang Ever Bright F.C.,130000.0,234,51,54
19,53,64,165000.0,ST,FC Lugano,200000.0,228,50,45
23,53,60,114000.0,GK,Deportivo Toluca,160000.0,88,41,261
21,53,65,176000.0,GK,Hamilton Academical FC,200000.0,85,37,265
20,53,65,176000.0,GK,Kilmarnock,200000.0,59,33,263
19,53,69,0.0,CB,Newport County,230000.0,171,158,44
20,53,69,0.0,LM,Carlisle United,250000.0,248,80,50
21,53,65,140000.0,GK,Chindia Târgovişte,200000.0,70,35,265
22,53,63,148000.0,GK,Al Taawoun,180000.0,68,41,261
32,53,53,70000.0,LM,Qingdao Huanghai F.C.,70000.0,201,143,50
20,53,63,131000.0,CB,Djurgårdens IF,190000.0,167,147,49
22,53,64,140000.0,CB,FC Voluntari,200000.0,159,164,61
20,53,68,302000.0,RM,Al Ahli,230000.0,219,65,48
18,53,76,319000.0,CAM,San Jose Earthquakes,300000.0,217,121,50
19,53,62,102000.0,GK,IK Start,170000.0,61,33,260
19,53,68,0.0,CB,Feyenoord,210000.0,163,162,44
19,53,69,309000.0,RM,Le Havre AC,240000.0,216,91,50
17,53,73,294000.0,CAM,FC Luzern,250000.0,233,121,47
18,53,67,261000.0,CB,Cheltenham Town,200000.0,181,152,56
19,53,71,278000.0,GK,Middlesbrough,210000.0,59,36,268
20,53,65,193000.0,ST,Shamrock Rovers,230000.0,239,35,46
18,53,68,315000.0,CAM,West Bromwich Albion,220000.0,241,48,46
24,53,58,134000.0,RM,Shandong Luneng TaiShan FC,140000.0,247,107,49
19,53,69,328000.0,CAM,Millwall,240000.0,232,128,51
19,53,65,145000.0,ST,Odds BK,220000.0,225,77,56
32,53,53,70000.0,CDM,Finn Harps,70000.0,233,160,50
26,53,58,93000.0,CB,Incheon United FC,120000.0,149,166,56
17,53,73,270000.0,ST,FK Haugesund,250000.0,223,54,39
18,53,74,306000.0,RM,CD Huachipato,300000.0,228,69,60
22,53,57,130000.0,ST,Tianjin TEDA FC,140000.0,250,59,53
21,53,62,131000.0,RM,Pohang Steelers,210000.0,217,71,51
18,53,68,261000.0,CB,Stevenage,200000.0,160,150,58
27,53,53,93000.0,RW,Guangzhou R&F FC,100000.0,227,113,58
20,53,65,195000.0,CAM,Scunthorpe United,220000.0,229,147,50
23,53,63,136000.0,GK,Argentinos Juniors,180000.0,69,39,270
23,53,61,140000.0,CB,Hebei China Fortune FC,200000.0,171,159,49
19,53,68,249000.0,CB,Servette FC,210000.0,160,162,57
19,53,65,188000.0,GK,Universidad Católica del Ecuador,190000.0,59,51,262
18,53,70,231000.0,CAM,FC København,240000.0,237,125,47
17,53,70,333000.0,CAM,HJK Helsinki,240000.0,240,49,54
19,53,67,261000.0,GK,Grenoble Foot 38,190000.0,68,31,269
18,53,69,203000.0,GK,Atlético Nacional,210000.0,60,33,261
18,53,72,333000.0,CAM,River Plate Montevideo,240000.0,218,114,39
19,53,68,206000.0,GK,Aarhus GF,190000.0,67,32,270
25,53,59,87000.0,GK,Western Sydney Wanderers,120000.0,62,28,263
22,53,62,158000.0,CAM,Wuhan Zall,210000.0,227,114,55
18,53,71,261000.0,CB,Bolton Wanderers,220000.0,156,164,54
24,53,59,116000.0,ST,Busan IPark,150000.0,249,76,51
19,53,70,225000.0,CB,Aalborg BK,230000.0,167,159,51
18,53,70,291000.0,CAM,Benevento,240000.0,225,142,44
23,53,62,158000.0,CAM,Empoli,210000.0,227,87,58
24,53,59,148000.0,LM,Al Fateh,150000.0,221,72,58
17,53,76,348000.0,RB,Swansea City,275000.0,193,148,54
25,53,56,114000.0,LB,Qingdao Huanghai F.C.,110000.0,147,162,45
27,53,54,98000.0,CB,Shijiazhuang Ever Bright F.C.,100000.0,201,159,62
27,53,56,98000.0,CB,Qingdao Huanghai F.C.,110000.0,153,161,55
19,53,68,305000.0,GK,Caracas FC,190000.0,54,31,270
18,53,74,377000.0,CB,Wolverhampton Wanderers,275000.0,221,152,52
25,53,59,114000.0,GK,Al Ittihad,120000.0,118,61,262
19,53,66,206000.0,RM,Western Sydney Wanderers,220000.0,241,127,51
20,53,68,270000.0,CAM,FC Luzern,230000.0,231,54,52
18,53,63,212000.0,CAM,Llaneros de Guanare,200000.0,213,40,46
27,53,56,98000.0,ST,Henan Jianye FC,110000.0,238,147,50
22,53,63,168000.0,GK,Derby County,180000.0,72,32,266
19,53,65,176000.0,CB,Carlisle United,210000.0,171,162,51
22,53,63,131000.0,RB,Pohang Steelers,200000.0,168,160,42
20,53,63,149000.0,CAM,FC Lausanne-Sport,200000.0,239,152,43
17,53,75,306000.0,RM,Raków Częstochowa,300000.0,216,108,43
22,53,64,158000.0,RM,Chongqing Dangdai Lifan FC SWM Team,200000.0,248,126,51
22,53,65,162000.0,GK,Shanghai SIPG FC,200000.0,59,46,259
19,53,73,319000.0,GK,Birmingham City,230000.0,59,28,274
18,53,73,275000.0,GK,Gillingham,230000.0,81,42,277
23,53,60,117000.0,GK,Bristol Rovers,160000.0,67,35,269
25,53,60,140000.0,RM,Shenzhen FC,170000.0,261,152,61
19,53,64,188000.0,GK,Oriente Petrolero,170000.0,62,31,267
19,53,67,303000.0,LB,West Ham United,210000.0,217,141,55
19,53,65,131000.0,CB,Melbourne Victory,210000.0,158,166,41
20,53,65,176000.0,GK,Stevenage,200000.0,62,33,274
19,53,73,371000.0,CB,Coventry City,250000.0,243,152,52
23,53,62,158000.0,ST,Waterford FC,210000.0,251,72,57
18,53,70,198000.0,GK,Wisła Kraków,210000.0,68,31,266
31,53,53,78000.0,CB,Wuhan Zall,80000.0,243,163,51
19,53,69,285000.0,LB,Doncaster Rovers,230000.0,157,159,49
20,53,64,156000.0,GK,Scunthorpe United,180000.0,56,30,260
18,53,68,225000.0,CAM,Western United FC,220000.0,203,102,47
21,53,65,215000.0,RM,Burton Albion,230000.0,237,62,59
21,53,63,235000.0,LM,Club Atlético Grau,210000.0,242,73,59
18,53,72,225000.0,RM,Melbourne Victory,240000.0,210,68,55
19,53,67,237000.0,RB,Audax Italiano,210000.0,172,153,50
20,53,64,235000.0,CM,Club Atlético Grau,200000.0,216,151,45
25,53,57,110000.0,GK,Harrogate Town,100000.0,86,30,259
20,53,67,303000.0,CB,Millwall,210000.0,184,151,55
18,53,72,198000.0,GK,Politehnica Iaşi,210000.0,68,32,265
18,53,68,233000.0,GK,Fiorentina,190000.0,68,26,268
22,53,64,235000.0,ST,River Plate Montevideo,210000.0,211,35,51
21,53,63,162000.0,CB,Shandong Luneng TaiShan FC,200000.0,165,162,53
23,53,60,99000.0,GK,Patronato,160000.0,71,27,259
17,53,71,0.0,ST,Carlisle United,240000.0,241,56,32
20,53,64,155000.0,ST,Unión La Calera,210000.0,229,45,58
21,53,67,322000.0,ST,Queens Park Rangers,230000.0,232,49,41
23,53,62,158000.0,LM,St. Patrick's Athletic,210000.0,231,95,36
20,53,65,215000.0,ST,Sunderland,230000.0,221,43,52
16,53,73,303000.0,RB,Aberdeen,240000.0,172,157,47
18,53,68,217000.0,CB,Universitatea Craiova,200000.0,160,160,59
23,53,62,167000.0,ST,Al Raed,210000.0,246,50,41
17,53,68,305000.0,RB,HJK Helsinki,200000.0,197,162,50
18,53,70,285000.0,RM,Accrington Stanley,240000.0,222,121,64
21,53,68,296000.0,RM,Al Raed,230000.0,214,76,51
18,53,70,225000.0,CAM,Melbourne City FC,240000.0,235,113,60
19,53,73,360000.0,CB,West Bromwich Albion,250000.0,157,160,55
31,53,53,78000.0,RM,Qingdao Huanghai F.C.,80000.0,221,86,58
19,53,70,309000.0,RM,Tranmere Rovers,240000.0,220,78,51
21,53,62,167000.0,RM,Al Faisaly,210000.0,222,74,37
18,53,71,285000.0,CAM,Tranmere Rovers,240000.0,208,126,55
20,53,63,155000.0,RM,Jagiellonia Białystok,210000.0,201,66,51
16,53,74,293000.0,CAM,Sandefjord Fotball,300000.0,189,140,53
28,53,55,98000.0,CB,Qingdao Huanghai F.C.,90000.0,138,172,54
17,53,74,248000.0,GK,Hammarby IF,275000.0,59,32,269
21,53,67,285000.0,CB,Wigan Athletic,220000.0,166,159,50
18,53,73,248000.0,CB,Stabæk Fotball,240000.0,163,158,44
21,53,61,158000.0,CAM,FC Würzburger Kickers,210000.0,231,127,40
20,53,66,227000.0,GK,Middlesbrough,200000.0,70,42,260
19,53,69,257000.0,ST,Cracovia,240000.0,238,60,50
19,53,68,237000.0,CB,FC Botoşani,210000.0,196,156,60
18,53,70,238000.0,GK,Wigan Athletic,210000.0,61,31,265
25,53,58,80000.0,GK,Örebro SK,110000.0,106,40,275
17,53,75,348000.0,LB,Reading,275000.0,179,146,42
18,53,72,285000.0,CAM,Wigan Athletic,240000.0,228,43,44
18,53,73,225000.0,GK,Stabæk Fotball,230000.0,59,30,265
18,52,72,240000.0,RM,Universidad Católica,220000.0,223,69,50
20,52,66,0.0,CM,Plymouth Argyle,190000.0,215,130,47
18,52,74,264000.0,CB,Universidad Católica,240000.0,145,159,57
19,52,72,270000.0,ST,Real Salt Lake,220000.0,225,43,49
19,52,68,188000.0,LWB,Lyngby BK,200000.0,169,141,55
20,52,64,180000.0,CM,Benevento,190000.0,223,133,44
23,52,62,114000.0,GK,Al Shabab,150000.0,82,45,254
20,52,69,272000.0,CM,Barnsley,210000.0,206,134,46
17,52,72,203000.0,CB,Brisbane Roar,200000.0,157,168,56
18,52,72,275000.0,LB,Salford City,210000.0,195,131,47
23,52,60,188000.0,RM,Club Bolívar,180000.0,241,115,52
23,52,60,165000.0,CDM,Centro Atlético Fénix,170000.0,199,139,58
19,52,65,169000.0,RB,Brisbane Roar,180000.0,171,160,62
21,52,66,261000.0,ST,Wigan Athletic,200000.0,228,44,60
17,52,72,240000.0,GK,Kayserispor,190000.0,57,33,257
21,52,64,131000.0,ST,Sydney FC,200000.0,222,42,47
18,52,65,150000.0,CB,Varbergs BoIS,170000.0,164,158,45
20,52,67,261000.0,RM,Southend United,190000.0,207,130,58
19,52,71,278000.0,CM,Sheffield Wednesday,210000.0,216,141,59
19,52,67,208000.0,RM,FC Lugano,180000.0,232,132,53
19,52,65,169000.0,CAM,Odense Boldklub,190000.0,225,127,49
18,52,66,278000.0,LM,River Plate Asunción,180000.0,229,68,46
17,52,73,216000.0,GK,Lech Poznań,230000.0,54,28,260
24,52,57,81000.0,GK,Qingdao Huanghai F.C.,100000.0,58,30,259
19,52,66,188000.0,CB,Odense Boldklub,180000.0,158,156,52
19,52,69,248000.0,CB,Luton Town,190000.0,163,160,59
19,52,67,218000.0,CB,VfL Osnabrück,180000.0,200,165,62
17,52,74,248000.0,ST,SK Brann,250000.0,231,55,59
21,52,64,119000.0,GK,Argentinos Juniors,170000.0,60,28,265
20,52,64,137000.0,GK,Ross County FC,170000.0,59,30,264
16,52,70,188000.0,ST,Perth Glory,200000.0,227,46,56
18,52,67,187000.0,GK,SG Dynamo Dresden,160000.0,62,26,267
19,52,66,169000.0,GK,Viking FK,170000.0,51,32,267
19,52,71,206000.0,CAM,FC Nordsjælland,210000.0,221,128,58
17,52,73,248000.0,CAM,Randers FC,250000.0,221,80,54
22,52,58,98000.0,GK,Oxford United,100000.0,88,49,252
20,52,66,218000.0,GK,Watford,170000.0,50,39,254
18,52,69,253000.0,CM,Sheffield Wednesday,200000.0,214,130,51
21,52,60,137000.0,RM,Salford City,180000.0,213,92,58
20,52,65,214000.0,CB,Stevenage,180000.0,174,152,38
20,52,66,228000.0,ST,FC Luzern,190000.0,228,71,50
18,52,69,209000.0,GK,Atlético de San Luis,180000.0,49,32,261
18,52,72,275000.0,CAM,Kilmarnock,220000.0,219,138,43
18,52,64,156000.0,ST,Tranmere Rovers,190000.0,220,39,58
18,52,67,188000.0,CAM,SK Brann,180000.0,226,141,52
35,52,52,31000.0,CM,Sligo Rovers,30000.0,241,153,51
16,52,75,212000.0,GK,Raków Częstochowa,230000.0,59,30,268
20,52,67,239000.0,ST,Hebei China Fortune FC,190000.0,217,51,49
19,52,70,206000.0,ST,Gangwon FC,210000.0,226,69,52
18,52,66,213000.0,LM,Philadelphia Union,180000.0,233,76,48
17,52,71,178000.0,CDM,Podbeskidzie Bielsko-Biała,190000.0,214,147,57
19,52,69,217000.0,LM,Górnik Zabrze,210000.0,230,90,47
19,52,69,278000.0,CM,Aston Villa,210000.0,218,132,53
18,52,67,214000.0,GK,Grimsby Town,160000.0,58,28,259
17,52,73,288000.0,GK,Kaizer Chiefs,230000.0,65,37,251
22,52,59,165000.0,CAM,SD Aucas,160000.0,217,146,46
18,52,66,238000.0,RM,Bristol Rovers,180000.0,212,71,48
19,52,65,214000.0,CAM,Exeter City,190000.0,215,129,60
20,52,69,256000.0,CDM,Deportivo Toluca,210000.0,243,167,39
19,52,65,214000.0,CB,Exeter City,180000.0,150,158,47
19,52,68,238000.0,CB,Dundee United,190000.0,166,170,52
25,52,58,93000.0,GK,Al Fateh,100000.0,59,51,255
18,52,70,188000.0,LM,Aalborg BK,200000.0,241,150,66
20,52,66,311000.0,ST,Peñarol,190000.0,216,37,55
24,52,59,123000.0,ST,Chongqing Dangdai Lifan FC SWM Team,160000.0,224,40,48
18,52,67,218000.0,CAM,Bohemian FC,180000.0,228,131,44
19,52,72,235000.0,CAM,Pogoń Szczecin,210000.0,231,147,48
23,52,59,123000.0,ST,Waterford FC,160000.0,226,65,44
26,52,55,98000.0,ST,St. Patrick's Athletic,110000.0,222,53,57
19,52,72,245000.0,CB,Houston Dynamo,210000.0,168,151,58
19,52,72,275000.0,LB,Portsmouth,210000.0,175,150,48
19,52,68,217000.0,CM,Piast Gliwice,210000.0,225,117,44
18,52,70,238000.0,CAM,Crewe Alexandra,200000.0,233,120,44
19,52,68,214000.0,GK,Le Havre AC,180000.0,57,31,263
17,52,71,198000.0,ST,FC Argeș,200000.0,229,68,52
25,52,57,76000.0,GK,Houston Dynamo,90000.0,60,41,262
37,52,52,9000.0,GK,Livingston FC,9000.0,62,33,257
18,52,72,225000.0,GK,Club Atlético Lanús,200000.0,59,27,263
19,52,63,124000.0,CB,FC Voluntari,160000.0,168,163,47
19,52,65,169000.0,LB,Melbourne Victory,180000.0,159,157,44
17,52,74,203000.0,GK,FC Nordsjælland,230000.0,61,31,257
18,52,70,187000.0,GK,Bayern München II,180000.0,64,32,269
19,52,66,217000.0,CAM,Academica Clinceni,190000.0,226,127,59
21,52,60,132000.0,GK,MKE Ankaragücü,160000.0,68,29,254
20,52,67,214000.0,GK,Blackpool,170000.0,69,47,261
19,52,69,206000.0,CAM,FK Bodø/Glimt,210000.0,229,135,50
18,52,70,213000.0,CB,KV Kortrijk,190000.0,184,154,50
19,52,69,208000.0,CDM,FC Luzern,200000.0,201,156,47
27,52,56,73000.0,GK,Qingdao Huanghai F.C.,80000.0,105,57,256
19,52,69,217000.0,CAM,Podbeskidzie Bielsko-Biała,210000.0,215,97,53
24,52,57,128000.0,RM,Port Vale,120000.0,206,111,53
16,52,72,188000.0,GK,Lechia Gdańsk,190000.0,67,33,254
22,52,59,123000.0,ST,Finn Harps,160000.0,249,63,49
19,52,70,261000.0,RW,Oxford United,210000.0,209,83,43
21,52,62,140000.0,RM,Shelbourne FC,180000.0,235,120,38
17,52,74,212000.0,GK,Stal Mielec,230000.0,65,35,266
17,52,72,245000.0,CAM,SKN St. Pölten,210000.0,214,120,52
22,52,61,140000.0,CAM,Shelbourne FC,180000.0,218,91,44
17,52,75,259000.0,ST,Stal Mielec,250000.0,218,50,48
20,52,67,206000.0,RM,Mjøndalen IF,190000.0,223,131,48
23,52,55,98000.0,ST,Tianjin TEDA FC,110000.0,226,64,58
18,52,71,238000.0,LB,Crewe Alexandra,190000.0,169,146,36
17,52,73,270000.0,CB,Sassuolo,240000.0,162,160,48
20,52,67,238000.0,CB,Burton Albion,180000.0,142,151,51
17,52,75,275000.0,LM,DC United,250000.0,222,138,51
17,52,72,275000.0,RM,Walsall,220000.0,188,79,58
19,52,65,178000.0,CAM,Millonarios FC,190000.0,214,144,51
19,52,72,280000.0,RM,Watford,210000.0,233,152,50
19,52,72,265000.0,CB,Al Faisaly,210000.0,171,154,52
22,52,61,164000.0,ST,Queens Park Rangers,180000.0,235,90,49
23,52,59,165000.0,CM,Deportivo Binacional,160000.0,203,127,44
18,52,70,253000.0,CB,Sheffield United,190000.0,175,156,41
20,52,62,132000.0,ST,Servette FC,170000.0,236,72,43
17,52,67,214000.0,CB,Bradford City,170000.0,161,157,50
17,52,71,208000.0,CAM,Real Salt Lake,200000.0,216,49,46
20,52,67,169000.0,GK,Sarpsborg 08 FF,170000.0,61,34,260
17,52,70,214000.0,CB,Lincoln City,190000.0,152,160,53
20,52,65,0.0,ST,Macarthur FC,190000.0,215,57,47
17,52,72,285000.0,CDM,Barnsley,210000.0,194,162,56
18,52,67,283000.0,CDM,Independiente del Valle,170000.0,189,140,56
21,52,66,261000.0,CM,Crewe Alexandra,200000.0,220,145,47
19,52,60,109000.0,RM,FC Argeș,170000.0,236,104,51
19,52,64,131000.0,RW,Newcastle Jets,190000.0,231,38,58
19,52,70,305000.0,RM,Estudiantes de Mérida,210000.0,208,66,52
17,52,71,178000.0,CB,FC Voluntari,190000.0,184,157,53
25,52,57,114000.0,ST,Jiangsu Suning FC,120000.0,235,59,44
20,52,64,102000.0,GK,Adelaide United,170000.0,67,34,259
19,52,67,261000.0,CAM,Dundee United,190000.0,213,142,57
20,52,65,238000.0,ST,Salford City,190000.0,219,55,57
18,52,73,303000.0,CAM,Hamilton Academical FC,250000.0,216,141,49
21,52,64,137000.0,GK,Charlton Athletic,170000.0,61,45,258
21,52,62,123000.0,CDM,Finn Harps,170000.0,214,152,40
19,52,72,270000.0,RM,Servette FC,220000.0,252,115,42
20,52,62,117000.0,GK,Sunderland,150000.0,51,32,266
21,52,60,141000.0,GK,Llaneros de Guanare,160000.0,69,33,268
17,52,75,225000.0,CB,Lyngby BK,240000.0,168,152,49
30,52,52,75000.0,GK,Llaneros de Guanare,50000.0,64,34,258
19,52,69,305000.0,CM,Estudiantes de Mérida,210000.0,217,143,46
17,52,73,248000.0,CAM,FK Bodø/Glimt,250000.0,230,126,64
20,52,63,116000.0,CB,Falkenbergs FF,160000.0,163,149,54
23,52,61,148000.0,ST,Al Taawoun,180000.0,224,41,65
17,52,69,278000.0,RM,HJK Helsinki,200000.0,212,74,57
16,52,72,315000.0,CAM,Club Blooming,210000.0,203,128,47
18,52,67,278000.0,RM,Alianza Lima,180000.0,224,72,57
20,52,67,214000.0,GK,Burton Albion,170000.0,62,38,263
18,52,72,250000.0,RM,Orlando City SC,220000.0,216,129,46
19,52,69,206000.0,CAM,Aarhus GF,210000.0,216,116,48
21,52,64,126000.0,GK,Shandong Luneng TaiShan FC,170000.0,87,40,247
18,52,71,205000.0,GK,Al Raed,180000.0,64,30,255
18,52,70,198000.0,CDM,Dinamo Bucureşti,190000.0,191,151,53
18,52,72,225000.0,CB,Odds BK,210000.0,161,157,49
20,52,61,102000.0,CB,Pohang Steelers,160000.0,150,164,58
19,52,63,124000.0,CAM,Warta Poznań,170000.0,236,135,53
18,52,68,278000.0,LM,Alianza Lima,200000.0,229,76,54
26,52,55,71000.0,GK,Minnesota United FC,80000.0,66,32,261
19,52,72,264000.0,ST,Universidad Católica,220000.0,219,46,61
18,52,68,238000.0,LB,AFC Wimbledon,190000.0,149,152,57
22,52,61,188000.0,CAM,Nacional Asunción,180000.0,214,120,49
18,52,72,225000.0,ST,FK Bodø/Glimt,220000.0,215,38,58
18,52,69,238000.0,CAM,Morecambe,200000.0,215,117,51
22,52,62,136000.0,CAM,Inter Miami,180000.0,208,141,41
29,52,52,62000.0,RB,Hebei China Fortune FC,70000.0,163,160,43
19,52,61,116000.0,ST,Strømsgodset IF,170000.0,224,67,55
24,52,56,111000.0,GK,Delfín SC,90000.0,63,36,258
18,52,66,188000.0,CAM,Newcastle Jets,180000.0,205,133,40
18,52,69,238000.0,CB,Blackpool,190000.0,202,150,69
18,52,72,275000.0,ST,Wigan Athletic,220000.0,246,53,43
27,52,54,81000.0,CDM,Chongqing Dangdai Lifan FC SWM Team,90000.0,202,139,48
